Line Item Details/Line Item ID,Identity Details/Customer Name,Identity Details/Resource Purchase Account ID,Identity Details/Resource Purchase Account,Identity Details/Resource Owner Account ID,Identity Details/Resource Owner Account,Billing Details/Service Entity,Billing Details/Billing Month,Billing Details/Line Item Type,Billing Details/Consume Type,Product Details/Product Code,Product Details/Product Name,Product Details/Commodity Code,Product Details/Commodity Name,Product Details/Billing Item Code,Product Details/Billing Item Name,Product Details/Purchase Configuration,Product Details/Instance Type,Resource Details/Resource ID,Resource Details/Instance ID,Resource Details/Resource Name,Resource Details/Region Code,Resource Details/Region,Duration Details/Charge Duration,Duration Details/Charge Duration Unit,Usage Details/Usage,Usage Details/Usage Unit,Pricing Details/List Price,Pricing Details/List Price Unit,Pricing Details/Currency,Fee Details/Gross Amount,Fee Details/Billing Formula,Prepaid Purchase Offset Details/Prepaid Purchase Offset from Total List Price,Prepaid Purchase Offset Details/Amount After Prepaid Purchase Offset,Prepaid Purchase Offset Details/Prepaid Purchase Offset Amount,Discount Details/Discount Amount,Discount Details/Amount After Price Reduction,Coupon Deduction Details/Coupon Deduction Amount,Payable Details/Tax-exclusive Payable Amount
12dffcaaaf2ec916b5ac458254ae0e64,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,YUNMARKET_THIRD_PARTY,Third-Party Services in Marketplace,sgcmgj00036196,sgcmgj00036196,package_version,package_version,"[{""name"":""package_version"",""value"":""yuncode3019600001""}]",,,5000003360156	,,-,-,,,,,0,,USD,0,,,,,0,0,0,0
fc7cc0ecb0dcba3f857438d60ba3c56c,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,ecs,Elastic Compute Service,vm_intl,ECS (Subscription) - International Site,vm_bandwidth,vm_bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 0Kbps]""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4ng8a605bpodkdz41h2,SAP-WSUS-2022,ap-southeast-1,Singapore,,,,,0,USD,USD,0,,,,,0,0,0,0
fcba57a96875eaac18a5c98b4f6a3c6f,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,ecs,Elastic Compute Service,vm_intl,ECS (Subscription) - International Site,vm_bandwidth,vm_bandwidth,"[{""name"":""Bandwidth"",""value"":""[0Kbps, 0Kbps]""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4n4sp42lwv5qoov80ip,RFID-PRD-APP01,ap-southeast-1,Singapore,,,,,0,USD/Month,USD,0,,,,,0,0,0,0
fd1eac7f9bc7f004093046cf1adb5392,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,ecs,Elastic Compute Service,vm_intl,ECS (Subscription) - International Site,SurplusCredit,SurplusCredit,"[{""name"":""OS Type"",""value"":""windows""},{""name"":""Region"",""value"":""Singapore""}]",,i-t4n7pvah6iw3qj9023yx,i-t4n7pvah6iw3qj9023yx,SAP-SOLMON,ap-southeast-1,Singapore,1,hours,2.25,Piece,0.0016,USD/(Piece*hours),USD,0.0036,List Price*Charge Duration*Usage,,,,0,0.0036,0,0.0036
fdc4406b8a67378311cca6971c1bb825,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Purchase,ecs,Elastic Compute Service,vm_intl,ECS (Subscription) - International Site,systemdisk,systemdisk,"[{""name"":""OS Type"",""value"":""windows""},{""name"":""System disk type"",""value"":""Enhanced SSD(ESSD)""},{""name"":""Performance Level"",""value"":""Performance Level 0""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4n1rfg0j2p9xyzky4cx,,ap-southeast-1,Singapore,,,,,0.076,USD/GB,USD,7.6,,,,,0,7.6,0,7.6
fe41ad3ace91e551c53d1d9cd5466a1c,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,ecs,Elastic Compute Service,vm_intl,ECS (Subscription) - International Site,vm_os,vm_os,"[{""name"":""Instance Family"",""value"":""General Purpose Type g6""},{""name"":""IO Optimized Instance"",""value"":""IO Optimized Instance""},{""name"":""Operating System Details"",""value"":""windows""},{""name"":""OS Type"",""value"":""windows""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Instance Specifications"",""value"":""4-core, 16GB""}]",,,i-t4n00hv435os4djw9aqu,POS-PRD-XOAP02,ap-southeast-1,Singapore,,,,,130.28,USD/Month,USD,130.28,,,,,0,130.28,0,130.28
ffa1075e4d78b56b9cf90a9d09bbdc0f,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,ecs,Elastic Compute Service,vm_intl,ECS (Subscription) - International Site,datadisk,datadisk,"[{""name"":""OS Type"",""value"":""linux""},{""name"":""Data disk type"",""value"":""Enhanced SSD Disk""},{""name"":""Performance Level"",""value"":""PL1""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4ndhk424aad2x0lepk0,worker-k8s-for-cs-cbaa623466974472c84e406de321e3fab,ap-southeast-1,Singapore,,,,,0.152,USD/GB,USD,121.6,,,,,0,121.6,0,121.6
ffa823052bb3a13dd0bbfa0bd5fd0f64,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Subscription Prepaid Fee,Renew,ecs,Elastic Compute Service,vm_intl,ECS (Subscription) - International Site,systemdisk,systemdisk,"[{""name"":""OS Type"",""value"":""linux""},{""name"":""System disk type"",""value"":""Ultra Disk""},{""name"":""Region"",""value"":""Singapore""}]",,,i-t4n45qfpd2b94ebuvvm6,cksg-bigdata-01,ap-southeast-1,Singapore,,,,,0.051,USD/GB,USD,10.2,,,,,0,10.2,0,10.2
0194cdce9c7b0fe449a66758327efe3a,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_bandwidth_max,eip_bandwidth_max,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Maximum Bandwidth"",""value"":""[0, 5120]""}]",,eip-t4nycqev95h4wi8odjo9k,eip-t4nycqev95h4wi8odjo9k,RFID-PRD-DB01-EIP,ap-southeast-1,Singapore,,,,,0.14,USD/Mbps,USD,0.42,,,,,0,0.42,0,0.42
080549b0ce8a6c2bff34fcd15ee729a3,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""UNBIND""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4nev02ran40avtkzj5yr,eip-t4nev02ran40avtkzj5yr,CREATE_BY_ALB.alb-a71lfeivjvuutdou9v,ap-southeast-1,Singapore,,,64,Piece,0.0063,USD/Piece,USD,0.4032,List Price*Usage,,,,0,0.4032,0,0.4032
0b4691f54152220411744c5d4e9d9892,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4nbxtgkaofd5s1oxd2gt,eip-t4nbxtgkaofd5s1oxd2gt,CKSG-QLIKDEV01-EIP,ap-southeast-1,Singapore,,,12,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
0e87ce35e2ec083d65f4bd0edc219ca4,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4ndznsuaqz7jywoc0v6f,eip-t4ndznsuaqz7jywoc0v6f,CKSG-DATAAPI02-EIP,ap-southeast-1,Singapore,,,12,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
0fe5c6b50f5520cc5e0552a431209aaf,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4n9okjh0hl0uuxuhd8vg,eip-t4n9okjh0hl0uuxuhd8vg,cksg-webapp-01,ap-southeast-1,Singapore,,,16,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
16d57fc99cde1de6eb3ed0baf0cc75a8,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4n3kr1ly3th4vnnvak61,eip-t4n3kr1ly3th4vnnvak61,OMS-PRD-APP02-EIP,ap-southeast-1,Singapore,,,64,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
187f1537c577ab15f168692e3bef753a,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_bandwidth_max,eip_bandwidth_max,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Maximum Bandwidth"",""value"":""[0, 5120]""}]",,eip-t4nfp5tps8upe8bx7motv,eip-t4nfp5tps8upe8bx7motv,,ap-southeast-1,Singapore,,,,,0.14,USD/Mbps,USD,0.42,,,,,0,0.42,0,0.42
1c92ae6c9fb4005923491e076b324532,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4n5xnw5x2lweppswyb5m,eip-t4n5xnw5x2lweppswyb5m,RFID-PRD-APP02-EIP,ap-southeast-1,Singapore,,,3,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
1d4bab1a743b7c114d3fb13660a063cc,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4n5xnw5x2lweppswyb5m,eip-t4n5xnw5x2lweppswyb5m,RFID-PRD-APP02-EIP,ap-southeast-1,Singapore,,,16,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
1f86e7efbdb46d14109166e993856987,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4nbxtgkaofd5s1oxd2gt,eip-t4nbxtgkaofd5s1oxd2gt,CKSG-QLIKDEV01-EIP,ap-southeast-1,Singapore,,,3,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
206fdbdd5191a4c7b26e1a9df2e2984d,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""UNBIND""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4nuos6qde2rt67qid02m,eip-t4nuos6qde2rt67qid02m,,ap-southeast-1,Singapore,,,64,Piece,0.0063,USD/Piece,USD,0.4032,List Price*Usage,,,,0,0.4032,0,0.4032
29150a5ce07bd51f06801e899afb3da3,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""UNBIND""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4nbgpj398ullqukvzek2,eip-t4nbgpj398ullqukvzek2,,ap-southeast-1,Singapore,,,376,Piece,0.0063,USD/Piece,USD,2.3688,List Price*Usage,,,,0,2.3688,0,2.3688
29bfdd5e00ee253ce4ad4b5015f6c50c,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4nt2pey3i3g2id7sbst0,eip-t4nt2pey3i3g2id7sbst0,CKSG-DATAAPI03-EIP,ap-southeast-1,Singapore,,,12,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
2b28747b2f6d3df1536d61d1048e280d,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""UNBIND""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4ntoz6c2dkmuo834b4yv,eip-t4ntoz6c2dkmuo834b4yv,OLD-CKG-SFTP-EIP,ap-southeast-1,Singapore,,,392,Piece,0.0063,USD/Piece,USD,2.4696,List Price*Usage,,,,0,2.4696,0,2.4696
2f22ba29dc30561952a689b54729312d,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4nwgcxo0shmck07q04y8,eip-t4nwgcxo0shmck07q04y8,cksg-bigdata-01-EIP,ap-southeast-1,Singapore,,,3,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
341a3d2be2e3eaa7b794e73ff3e6020c,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""UNBIND""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4n6pd5cjec3vanqvqeu4,eip-t4n6pd5cjec3vanqvqeu4,,ap-southeast-1,Singapore,,,64,Piece,0.0063,USD/Piece,USD,0.4032,List Price*Usage,,,,0,0.4032,0,0.4032
342251cc8f748ced6633da7c887f682e,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4n70pyrb6kon933tokn0,eip-t4n70pyrb6kon933tokn0,OMS-Bastion-EIP,ap-southeast-1,Singapore,,,3,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
38c63dcd70b5b855adda9fd94f2b771e,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4n8c443anhsx01joy2kq,eip-t4n8c443anhsx01joy2kq,qlik-bastion01-EIP,ap-southeast-1,Singapore,,,16,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
3b87f251bf99e50ac17db66ec33ce610,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4nvbcgl9ne2xetgrqarw,eip-t4nvbcgl9ne2xetgrqarw,CKSG-QLIKQVS01-EIP,ap-southeast-1,Singapore,,,392,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
4623a0031a82888aee898c717afe2253,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4ncbcu4s7xayz9tbl7jd,eip-t4ncbcu4s7xayz9tbl7jd,CKSG-QLIKIMG01-EIP,ap-southeast-1,Singapore,,,288,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
487913a6bdb05af664e23c8cd5e632c7,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_bandwidth_max,eip_bandwidth_max,"[{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Maximum Bandwidth"",""value"":""[0, 5120]""}]",,eip-t4nfp5tps8upe8bx7motv,eip-t4nfp5tps8upe8bx7motv,,ap-southeast-1,Singapore,,,,,0.14,USD/Mbps,USD,2.24,,,,,0,2.24,0,2.24
4b76f54b86007ab3e6759dfc419d5a89,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""UNBIND""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4nq0fc8ah5edh57rji8b,eip-t4nq0fc8ah5edh57rji8b,CREATE_BY_ALB.alb-qv6poih66ma6k1k4nk,ap-southeast-1,Singapore,,,392,Piece,0.0063,USD/Piece,USD,2.4696,List Price*Usage,,,,0,2.4696,0,2.4696
4cf6048932ac1a2ff09c237b73579bc4,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""UNBIND""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4nul4hfb3sqku4bde1ks,eip-t4nul4hfb3sqku4bde1ks,,ap-southeast-1,Singapore,,,392,Piece,0.0063,USD/Piece,USD,2.4696,List Price*Usage,,,,0,2.4696,0,2.4696
53fb1195e1d554e6886914d58a96cbc6,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4n36smxiqnpr2tf3lw86,eip-t4n36smxiqnpr2tf3lw86,CKSG-QLIKDEV02-EIP,ap-southeast-1,Singapore,,,16,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
550d6c374e68cef6aaeeddab8e38d2a5,,5734660326444971	,it.infra@charleskeith.com,5734660326444971	,it.infra@charleskeith.com,5416886845540280	,202607,Pay-as-you-go Fee for Cloud Resources,Pay-As-You-Go,eip,Elastic IP Address,eip_intl,Elastic IP,eip_rentalfee,Public IP Retention Fee,"[{""name"":""BindedECS"",""value"":""BINDED""},{""name"":""Region"",""value"":""Singapore""},{""name"":""Line Type"",""value"":""BGP (Multi-ISP)""},{""name"":""Public IP Retention Fee"",""value"":""[-340282346638528859811704183484516925440Piece, 340282346638528859811704183484516925440Piece]""}]",,eip-t4nfp5tps8upe8bx7motv,eip-t4nfp5tps8upe8bx7motv,,ap-southeast-1,Singapore,,,12,Piece,0,USD/Piece,USD,0,List Price*Usage,,,,0,0,0,0
